date,nifty_open,nifty_high,nifty_low,nifty_close,result,change_pct,vix_vs_actual_diff,up_from_open,down_from_open,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2025-07-29,24609.65,24847.15,24598.6,24830.4,Green,+0.9%,0.25,237.5,11.05,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.76,0.97,-0.04,0.9,1.01,0,12.06,Low (<15),2025
2025-07-30,24890.4,24902.3,24771.95,24844.55,Red,-0.18%,-0.24,11.9,118.45,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.76,0.05,-0.48,-0.18,0.52,0,12.06,Low (<15),2025
2025-07-31,24642.25,24956.5,24635.0,24765.6,Green,+0.5%,0.59,314.25,7.25,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,1.28,-0.03,0.5,1.3,1,11.21,Low (<15),2025
2025-08-01,24734.9,24784.15,24535.05,24572.15,Red,-0.66%,0.3,49.25,199.85,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.2,-0.81,-0.66,1.01,0,11.21,Low (<15),2025
2025-08-04,24596.05,24736.25,24554.0,24726.9,Green,+0.53%,0.03,140.2,42.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.71,0.57,-0.17,0.53,0.74,0,11.21,Low (<15),2025
2025-08-05,24720.25,24733.1,24590.3,24649.5,Red,-0.29%,-0.17,12.85,129.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.05,-0.53,-0.29,0.58,0,11.97,Low (<15),2025
2025-08-06,24641.35,24671.4,24539.2,24569.6,Red,-0.29%,-0.21,30.05,102.15,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.12,-0.41,-0.29,0.54,0,11.97,Low (<15),2025
2025-08-07,24464.2,24634.2,24344.15,24626.65,Green,+0.66%,0.44,170.0,120.05,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.75,0.69,-0.49,0.66,1.19,1,11.96,Low (<15),2025
2025-08-08,24544.25,24585.5,24337.5,24350.85,Red,-0.79%,0.26,41.25,206.75,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.75,0.17,-0.84,-0.79,1.01,0,11.96,Low (<15),2025
2025-08-11,24371.5,24600.85,24347.45,24562.15,Green,+0.78%,0.29,229.35,24.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.94,-0.1,0.78,1.04,0,11.96,Low (<15),2025
2025-08-12,24563.35,24702.6,24465.65,24485.85,Red,-0.32%,0.19,139.25,97.7,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.77,0.57,-0.4,-0.32,0.96,0,12.22,Low (<15),2025
2025-08-13,24586.2,24664.55,24535.25,24630.4,Green,+0.18%,-0.24,78.35,50.95,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.32,-0.21,0.18,0.53,0,12.22,Low (<15),2025
2025-08-14,24607.25,24673.65,24596.9,24616.05,Green,+0.04%,-0.45,66.4,10.35,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.76,0.27,-0.04,0.04,0.31,1,12.14,Low (<15),2025
2025-08-18,24938.2,25022.0,24852.85,24884.05,Red,-0.22%,-0.08,83.8,85.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.76,0.34,-0.34,-0.22,0.68,0,12.14,Low (<15),2025
2025-08-19,24891.35,25012.65,24873.95,24989.7,Green,+0.4%,-0.22,121.3,17.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.78,0.49,-0.07,0.4,0.56,0,12.34,Low (<15),2025
2025-08-20,24965.8,25088.7,24929.7,25047.15,Green,+0.33%,-0.14,122.9,36.1,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.78,0.49,-0.14,0.33,0.64,0,12.34,Low (<15),2025
2025-08-21,25142.0,25153.65,25054.9,25076.95,Red,-0.26%,-0.35,11.65,87.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.74,0.05,-0.35,-0.26,0.39,1,11.79,Low (<15),2025
2025-08-22,25064.15,25084.85,24859.15,24869.45,Red,-0.78%,0.16,20.7,205.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.74,0.08,-0.82,-0.78,0.9,0,11.79,Low (<15),2025
2025-08-25,24949.15,25021.55,24894.35,24978.55,Green,+0.12%,-0.23,72.4,54.8,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.29,-0.22,0.12,0.51,0,11.79,Low (<15),2025
2025-08-26,24899.5,24919.65,24689.6,24710.7,Red,-0.76%,0.18,20.15,209.9,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.08,-0.84,-0.76,0.92,0,11.76,Low (<15),2025
2025-08-28,24695.8,24702.65,24481.6,24533.1,Red,-0.66%,0.13,6.85,214.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.77,0.03,-0.87,-0.66,0.9,1,12.19,Low (<15),2025
2025-08-29,24466.7,24572.45,24404.7,24433.65,Red,-0.14%,-0.08,105.75,62.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.77,0.43,-0.25,-0.14,0.69,0,12.19,Low (<15),2025
2025-09-01,24432.7,24635.6,24432.7,24624.3,Green,+0.78%,0.06,202.9,0.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.77,0.83,0.0,0.78,0.83,0,12.19,Low (<15),2025
2025-09-02,24653.0,24756.1,24522.35,24575.0,Red,-0.32%,0.24,103.1,130.65,Strong Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.71,0.42,-0.53,-0.32,0.95,1,11.29,Low (<15),2025
2025-09-03,24616.5,24737.05,24533.2,24713.6,Green,+0.39%,0.12,120.55,83.3,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.49,-0.34,0.39,0.83,0,11.29,Low (<15),2025
2025-09-04,24980.75,24980.75,24708.2,24739.8,Red,-0.96%,0.4,0.0,272.55,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.69,0.0,-1.09,-0.96,1.09,0,10.93,Low (<15),2025
2025-09-05,24818.85,24832.35,24621.6,24743.95,Red,-0.3%,0.16,13.5,197.25,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.69,0.05,-0.79,-0.3,0.85,0,10.93,Low (<15),2025
2025-09-09,24864.1,24891.8,24814.0,24878.8,Green,+0.06%,-0.37,27.7,50.1,Mildly Bullish,Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.68,0.11,-0.2,0.06,0.31,1,10.84,Low (<15),2025
2025-09-10,24991.0,25035.7,24915.05,24977.55,Red,-0.05%,-0.2,44.7,75.95,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.68,0.18,-0.3,-0.05,0.48,0,10.84,Low (<15),2025
2025-09-11,24945.5,25037.3,24940.15,25008.1,Green,+0.25%,-0.27,91.8,5.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.66,0.37,-0.02,0.25,0.39,0,10.54,Low (<15),2025
2025-09-12,25074.45,25139.45,25038.05,25107.7,Green,+0.13%,-0.26,65.0,36.4,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.66,0.26,-0.15,0.13,0.4,0,10.54,Low (<15),2025
2025-09-15,25118.9,25138.45,25048.75,25069.7,Red,-0.2%,-0.3,19.55,70.15,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.66,0.08,-0.28,-0.2,0.36,0,10.54,Low (<15),2025
2025-09-16,25073.6,25261.4,25070.45,25254.45,Green,+0.72%,0.1,187.8,3.15,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.66,0.75,-0.01,0.72,0.76,1,10.4,Low (<15),2025
2025-09-17,25276.6,25346.5,25275.35,25330.15,Green,+0.21%,-0.38,69.9,1.25,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.66,0.28,-0.0,0.21,0.28,0,10.4,Low (<15),2025
2025-09-18,25441.05,25448.95,25329.75,25420.75,Red,-0.08%,-0.18,7.9,111.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.65,0.03,-0.44,-0.08,0.47,0,10.25,Low (<15),2025
2025-09-19,25410.2,25428.75,25286.3,25352.5,Red,-0.23%,-0.09,18.55,123.9,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.65,0.07,-0.49,-0.23,0.56,0,10.25,Low (<15),2025
2025-09-22,25238.1,25331.7,25151.05,25200.2,Red,-0.15%,0.07,93.6,87.05,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.65,0.37,-0.34,-0.15,0.72,0,10.25,Low (<15),2025
2025-09-23,25209.0,25261.9,25084.65,25185.8,Red,-0.09%,0.03,52.9,124.35,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.67,0.21,-0.49,-0.09,0.7,1,10.56,Low (<15),2025
2025-09-24,25108.75,25149.85,25027.45,25060.9,Red,-0.19%,-0.18,41.1,81.3,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.67,0.16,-0.32,-0.19,0.49,0,10.56,Low (<15),2025
2025-09-25,25034.5,25092.7,24878.3,24904.55,Red,-0.52%,0.2,58.2,156.2,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.66,0.23,-0.62,-0.52,0.86,0,10.52,Low (<15),2025
2025-09-26,24818.55,24868.6,24629.45,24673.1,Red,-0.59%,0.3,50.05,189.1,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.66,0.2,-0.76,-0.59,0.96,0,10.52,Low (<15),2025
2025-09-29,24728.55,24791.3,24606.2,24677.55,Red,-0.21%,0.09,62.75,122.35,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.66,0.25,-0.49,-0.21,0.75,0,10.52,Low (<15),2025
2025-09-30,24691.95,24731.8,24587.7,24633.6,Red,-0.24%,-0.14,39.85,104.25,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.16,-0.42,-0.24,0.58,1,11.37,Low (<15),2025
2025-10-01,24620.55,24867.95,24605.95,24853.4,Green,+0.95%,0.34,247.4,14.6,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,1.0,-0.06,0.95,1.06,0,11.37,Low (<15),2025
2025-10-03,24759.55,24904.8,24747.55,24895.0,Green,+0.55%,-0.08,145.25,12.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.59,-0.05,0.55,0.64,0,11.37,Low (<15),2025
2025-10-06,24916.55,25095.95,24881.65,25072.55,Green,+0.63%,0.14,179.4,34.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.72,-0.14,0.63,0.86,0,11.37,Low (<15),2025
2025-10-07,25085.3,25220.9,25076.3,25112.8,Green,+0.11%,-0.06,135.6,9.0,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.64,0.54,-0.04,0.11,0.58,1,10.19,Low (<15),2025
2025-10-08,25079.75,25192.5,25008.5,25023.8,Red,-0.22%,0.09,112.75,71.25,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.64,0.45,-0.28,-0.22,0.73,0,10.19,Low (<15),2025
2025-10-09,25074.3,25199.25,25024.3,25170.3,Green,+0.38%,0.05,124.95,50.0,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.65,0.5,-0.2,0.38,0.7,0,10.31,Low (<15),2025
2025-10-10,25167.65,25330.75,25156.85,25278.2,Green,+0.44%,0.04,163.1,10.8,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.65,0.65,-0.04,0.44,0.69,0,10.31,Low (<15),2025
2025-10-13,25177.3,25267.3,25152.3,25237.15,Green,+0.24%,-0.19,90.0,25.0,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.65,0.36,-0.1,0.24,0.46,0,10.31,Low (<15),2025
2025-10-14,25277.55,25310.35,25060.55,25123.35,Red,-0.61%,0.3,32.8,217.0,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.69,0.13,-0.86,-0.61,0.99,1,11.01,Low (<15),2025
2025-10-15,25181.95,25365.15,25159.35,25327.75,Green,+0.58%,0.13,183.2,22.6,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.69,0.73,-0.09,0.58,0.82,0,11.01,Low (<15),2025
2025-10-16,25394.9,25625.4,25376.85,25566.3,Green,+0.67%,0.32,230.5,18.05,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.66,0.91,-0.07,0.67,0.98,0,10.53,Low (<15),2025
2025-10-17,25546.85,25781.5,25508.6,25704.7,Green,+0.62%,0.41,234.65,38.25,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.66,0.92,-0.15,0.62,1.07,0,10.53,Low (<15),2025
2025-10-20,25824.6,25926.2,25788.5,25850.7,Green,+0.1%,-0.13,101.6,36.1,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.66,0.39,-0.14,0.1,0.53,0,10.53,Low (<15),2025
2025-10-21,25901.2,25934.35,25826.3,25833.3,Red,-0.26%,-0.3,33.15,74.9,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.13,-0.29,-0.26,0.42,1,11.36,Low (<15),2025
2025-10-23,26057.2,26104.2,25862.45,25870.3,Red,-0.72%,0.22,47.0,194.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.18,-0.75,-0.72,0.93,0,11.3,Low (<15),2025
2025-10-24,25935.1,25944.15,25718.2,25797.45,Red,-0.53%,0.16,9.05,216.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.03,-0.84,-0.53,0.87,0,11.3,Low (<15),2025
2025-10-27,25843.2,26005.95,25827.0,25974.0,Green,+0.51%,-0.02,162.75,16.2,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.63,-0.06,0.51,0.69,0,11.3,Low (<15),2025
2025-10-28,25939.95,26041.7,25810.05,25965.4,Green,+0.1%,0.14,101.75,129.9,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.39,-0.5,0.1,0.89,1,11.86,Low (<15),2025
2025-10-29,25982.0,26097.85,25960.3,26068.3,Green,+0.33%,-0.22,115.85,21.7,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.45,-0.08,0.33,0.53,0,11.86,Low (<15),2025
2025-10-30,25984.4,26032.05,25845.25,25891.2,Red,-0.36%,-0.03,47.65,139.15,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.18,-0.54,-0.36,0.72,0,11.97,Low (<15),2025
2025-10-31,25863.8,25953.75,25711.2,25732.55,Red,-0.51%,0.19,89.95,152.6,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.35,-0.59,-0.51,0.94,0,11.97,Low (<15),2025
2025-11-03,25696.85,25803.1,25645.5,25774.3,Green,+0.3%,-0.14,106.25,51.35,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.41,-0.2,0.3,0.61,0,11.97,Low (<15),2025
2025-11-04,25744.75,25787.4,25578.4,25586.25,Red,-0.62%,0.01,42.65,166.35,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.8,0.17,-0.65,-0.62,0.81,1,12.67,Low (<15),2025
2025-11-06,25593.35,25679.15,25491.55,25519.95,Red,-0.29%,-0.07,85.8,101.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.8,0.34,-0.4,-0.29,0.73,0,12.65,Low (<15),2025
2025-11-10,25503.5,25653.45,25503.5,25574.25,Green,+0.28%,-0.21,149.95,0.0,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.8,0.59,0.0,0.28,0.59,0,12.65,Low (<15),2025
2025-11-11,25617.0,25715.8,25449.25,25705.55,Green,+0.35%,0.27,98.8,167.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.77,0.39,-0.65,0.35,1.04,1,12.3,Low (<15),2025
2025-11-12,25834.3,25934.55,25781.15,25874.0,Green,+0.15%,-0.18,100.25,53.15,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.77,0.39,-0.21,0.15,0.59,0,12.3,Low (<15),2025
2025-11-13,25906.1,26010.7,25808.4,25884.1,Red,-0.08%,0.02,104.6,97.7,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.76,0.4,-0.38,-0.08,0.78,0,12.11,Low (<15),2025
2025-11-14,25767.9,25940.2,25740.8,25916.8,Green,+0.58%,0.01,172.3,27.1,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.76,0.67,-0.11,0.58,0.77,0,12.11,Low (<15),2025
2025-11-17,25948.2,26024.2,25906.35,26014.3,Green,+0.25%,-0.31,76.0,41.85,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.76,0.29,-0.16,0.25,0.45,0,12.11,Low (<15),2025
2025-11-18,26021.8,26029.85,25876.5,25894.7,Red,-0.49%,-0.15,8.05,145.3,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.03,-0.56,-0.49,0.59,1,11.79,Low (<15),2025
2025-11-19,25918.1,26074.65,25856.2,26052.7,Green,+0.52%,0.1,156.55,61.9,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.6,-0.24,0.52,0.84,0,11.79,Low (<15),2025
2025-11-20,26132.1,26246.65,26063.2,26197.4,Green,+0.25%,-0.05,114.55,68.9,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.44,-0.26,0.25,0.7,0,11.97,Low (<15),2025
2025-11-21,26109.55,26179.2,26052.2,26063.95,Red,-0.17%,-0.26,69.65,57.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.75,0.27,-0.22,-0.17,0.49,0,11.97,Low (<15),2025
2025-11-24,26122.8,26142.8,25912.15,25943.35,Red,-0.69%,0.13,20.0,210.65,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.08,-0.81,-0.69,0.88,0,11.97,Low (<15),2025
2025-11-25,25998.5,26032.6,25857.5,25860.3,Red,-0.53%,-0.16,34.1,141.0,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.83,0.13,-0.54,-0.53,0.67,1,13.24,Low (<15),2025
2025-11-26,25842.95,26215.15,25842.95,26203.5,Green,+1.4%,0.61,372.2,0.0,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.83,1.44,0.0,1.4,1.44,0,13.24,Low (<15),2025
2025-11-27,26261.25,26310.45,26141.9,26219.85,Red,-0.16%,-0.11,49.2,119.35,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.19,-0.45,-0.16,0.64,0,11.97,Low (<15),2025
2025-11-28,26237.45,26280.75,26172.4,26204.55,Red,-0.13%,-0.34,43.3,65.05,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.75,0.17,-0.25,-0.13,0.41,0,11.97,Low (<15),2025
2025-12-01,26325.8,26325.8,26124.2,26175.95,Red,-0.57%,0.02,0.0,201.6,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.0,-0.77,-0.57,0.77,0,11.97,Low (<15),2025
2025-12-02,26087.95,26154.6,25997.85,26057.0,Red,-0.12%,-0.13,66.65,90.1,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.73,0.26,-0.35,-0.12,0.6,1,11.63,Low (<15),2025
2025-12-03,26004.9,26066.45,25891.0,25985.1,Red,-0.08%,-0.06,61.55,113.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.73,0.24,-0.44,-0.08,0.67,0,11.63,Low (<15),2025
2025-12-04,25981.85,26098.25,25938.95,26017.1,Green,+0.14%,-0.1,116.4,42.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.45,-0.17,0.14,0.61,0,11.21,Low (<15),2025
2025-12-05,25999.8,26202.6,25985.35,26176.65,Green,+0.68%,0.13,202.8,14.45,Mildly Bearish,Mildly Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.71,0.78,-0.06,0.68,0.84,0,11.21,Low (<15),2025
2025-12-08,26159.8,26178.7,25892.25,25932.8,Red,-0.87%,0.39,18.9,267.55,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.71,0.07,-1.02,-0.87,1.1,0,11.21,Low (<15),2025
2025-12-09,25867.1,25923.65,25728.0,25841.75,Red,-0.1%,0.06,56.55,139.1,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.7,0.22,-0.54,-0.1,0.76,1,11.13,Low (<15),2025
2025-12-10,25864.05,25947.65,25734.55,25742.65,Red,-0.47%,0.12,83.6,129.5,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.7,0.32,-0.5,-0.47,0.82,0,11.13,Low (<15),2025
2025-12-11,25771.4,25922.8,25693.25,25898.4,Green,+0.49%,0.2,151.4,78.15,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.69,0.59,-0.3,0.49,0.89,0,10.91,Low (<15),2025
2025-12-12,25971.2,26057.6,25938.45,26043.0,Green,+0.28%,-0.23,86.4,32.75,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.69,0.33,-0.13,0.28,0.46,0,10.91,Low (<15),2025
2025-12-15,25930.05,26047.15,25904.75,26014.0,Green,+0.32%,-0.14,117.1,25.3,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.69,0.45,-0.1,0.32,0.55,0,10.91,Low (<15),2025
2025-12-16,25951.5,25980.75,25834.35,25851.35,Red,-0.39%,-0.09,29.25,117.15,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.65,0.11,-0.45,-0.39,0.56,1,10.25,Low (<15),2025
