date,nifty_open,nifty_high,nifty_low,nifty_close,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2022-05-10,16248.9,16404.45,16198.55,16207.75,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.28,0.96,-0.31,-0.25,1.27,0,20.29,Elevated (20-30),2022
2022-05-11,16270.05,16316.7,15993.0,16202.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.28,0.29,-1.7,-0.42,1.99,0,20.29,Elevated (20-30),2022
2022-05-12,16021.1,16035.2,15737.35,15826.45,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.44,0.09,-1.77,-1.21,1.86,1,22.8,Elevated (20-30),2022
2022-05-13,15977.0,16083.2,15741.05,15767.15,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.53,0.66,-1.48,-1.31,2.14,0,24.27,Elevated (20-30),2022
2022-05-16,15845.1,15977.25,15741.35,15864.5,Bullish,Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.53,0.83,-0.65,0.12,1.49,0,24.27,Elevated (20-30),2022
2022-05-17,15912.6,16282.6,15908.4,16282.6,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.53,2.33,-0.03,2.33,2.35,0,24.27,Elevated (20-30),2022
2022-05-18,16318.15,16399.55,16211.8,16256.45,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.53,0.5,-0.65,-0.38,1.15,0,24.27,Elevated (20-30),2022
2022-05-19,15917.4,15983.45,15776.35,15828.45,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.4,0.41,-0.89,-0.56,1.3,1,22.3,Elevated (20-30),2022
2022-05-20,16043.8,16282.4,16004.85,16278.7,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.55,1.49,-0.24,1.46,1.73,0,24.56,Elevated (20-30),2022
2022-05-23,16290.95,16414.35,16187.45,16191.65,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.55,0.76,-0.64,-0.61,1.39,0,24.56,Elevated (20-30),2022
2022-05-24,16225.55,16261.7,16079.1,16139.5,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.55,0.22,-0.9,-0.53,1.13,0,24.56,Elevated (20-30),2022
2022-05-25,16196.35,16222.95,16007.25,16037.8,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.55,0.16,-1.17,-0.98,1.33,0,24.56,Elevated (20-30),2022
2022-05-26,16105.0,16203.4,15904.15,16201.55,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.59,0.61,-1.25,0.6,1.86,1,25.28,Elevated (20-30),2022
2022-05-30,16527.9,16695.2,16515.5,16668.2,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.59,1.01,-0.08,0.85,1.09,0,25.28,Elevated (20-30),2022
2022-05-31,16578.45,16690.65,16522.2,16578.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.59,0.68,-0.34,-0.0,1.02,0,25.28,Elevated (20-30),2022
2022-06-01,16594.4,16648.5,16439.05,16540.8,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.59,0.33,-0.94,-0.32,1.26,0,25.28,Elevated (20-30),2022
2022-06-02,16481.65,16645.75,16445.2,16637.4,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.31,1.0,-0.22,0.94,1.22,1,20.85,Elevated (20-30),2022
2022-06-03,16761.65,16793.25,16568.5,16583.6,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.28,0.19,-1.15,-1.06,1.34,0,20.32,Elevated (20-30),2022
2022-06-06,16530.7,16610.85,16445.65,16563.65,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.28,0.48,-0.51,0.2,1.0,0,20.32,Elevated (20-30),2022
2022-06-07,16469.6,16473.7,16347.8,16404.45,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.28,0.02,-0.74,-0.4,0.76,0,20.32,Elevated (20-30),2022
2022-06-08,16474.95,16513.45,16294.25,16335.4,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.28,0.23,-1.1,-0.85,1.33,0,20.32,Elevated (20-30),2022
2022-06-09,16263.85,16492.5,16246.1,16481.8,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.25,1.41,-0.11,1.34,1.52,1,19.84,Normal (15-20),2022
2022-06-10,16283.95,16324.4,16173.25,16191.45,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.21,0.25,-0.68,-0.57,0.93,0,19.14,Normal (15-20),2022
2022-06-13,15877.55,15881.1,15684.4,15800.95,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.21,0.02,-1.22,-0.48,1.24,0,19.14,Normal (15-20),2022
2022-06-14,15674.25,15857.85,15660.95,15741.95,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.21,1.17,-0.08,0.43,1.26,0,19.14,Normal (15-20),2022
2022-06-15,15729.25,15783.45,15679.7,15682.9,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,1.21,0.34,-0.32,-0.29,0.66,0,19.14,Normal (15-20),2022
2022-06-16,15832.25,15862.25,15335.8,15348.2,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.4,0.19,-3.14,-3.06,3.33,1,22.15,Elevated (20-30),2022
2022-06-17,15272.65,15399.05,15185.55,15330.75,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.44,0.83,-0.57,0.38,1.4,0,22.87,Elevated (20-30),2022
2022-06-20,15334.5,15382.0,15192.5,15368.9,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.44,0.31,-0.93,0.22,1.24,0,22.87,Elevated (20-30),2022
2022-06-21,15455.95,15707.25,15420.4,15634.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.44,1.63,-0.23,1.15,1.86,0,22.87,Elevated (20-30),2022
2022-06-22,15545.65,15558.05,15386.4,15401.1,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.44,0.08,-1.02,-0.93,1.1,0,22.87,Elevated (20-30),2022
2022-06-23,15451.55,15628.25,15368.45,15577.55,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.34,1.14,-0.54,0.82,1.68,1,21.3,Elevated (20-30),2022
2022-06-24,15657.4,15747.4,15619.8,15698.95,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.32,0.57,-0.24,0.27,0.81,0,20.88,Elevated (20-30),2022
2022-06-27,15926.2,15926.5,15816.25,15836.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.32,0.0,-0.69,-0.57,0.69,0,20.88,Elevated (20-30),2022
2022-06-28,15757.45,15887.75,15710.45,15883.0,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.32,0.83,-0.3,0.8,1.13,0,20.88,Elevated (20-30),2022
2022-06-29,15701.7,15861.3,15689.1,15783.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.32,1.02,-0.08,0.52,1.1,0,20.88,Elevated (20-30),2022
2022-06-30,15774.5,15889.65,15732.05,15735.9,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.38,0.73,-0.27,-0.24,1.0,1,21.9,Elevated (20-30),2022
2022-07-01,15703.7,15791.7,15511.85,15764.0,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.38,0.56,-1.22,0.38,1.78,0,21.84,Elevated (20-30),2022
2022-07-04,15710.5,15852.3,15662.5,15829.15,Mildly Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,1.38,0.9,-0.31,0.76,1.21,0,21.84,Elevated (20-30),2022
2022-07-05,15909.15,16025.75,15785.7,15799.95,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.38,0.73,-0.78,-0.69,1.51,0,21.84,Elevated (20-30),2022
2022-07-06,15818.2,16010.8,15801.5,16007.85,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.38,1.22,-0.11,1.2,1.32,0,21.84,Elevated (20-30),2022
2022-07-07,16113.75,16150.05,16047.05,16136.85,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.28,0.23,-0.41,0.14,0.64,1,20.27,Elevated (20-30),2022
2022-07-08,16273.65,16273.65,16157.9,16217.5,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.21,0.0,-0.71,-0.35,0.71,0,19.2,Normal (15-20),2022
2022-07-11,16136.15,16248.4,16115.65,16199.05,Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.21,0.7,-0.13,0.39,0.82,0,19.2,Normal (15-20),2022
2022-07-12,16126.2,16158.65,16032.25,16037.75,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.21,0.2,-0.58,-0.55,0.78,0,19.2,Normal (15-20),2022
2022-07-13,16128.2,16139.85,15950.55,15975.75,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.21,0.07,-1.1,-0.95,1.17,0,19.2,Normal (15-20),2022
2022-07-14,16018.85,16070.5,15859.2,15947.95,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.17,0.32,-1.0,-0.44,1.32,1,18.52,Normal (15-20),2022
2022-07-15,16010.8,16066.45,15927.45,16052.85,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.16,0.35,-0.52,0.26,0.87,0,18.34,Normal (15-20),2022
2022-07-18,16151.4,16286.8,16146.65,16281.4,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.84,-0.03,0.8,0.87,0,18.34,Normal (15-20),2022
2022-07-19,16187.05,16359.15,16187.05,16329.3,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.16,1.06,0.0,0.88,1.06,0,18.34,Normal (15-20),2022
2022-07-20,16562.8,16588.0,16491.15,16495.8,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.16,0.15,-0.43,-0.4,0.58,0,18.34,Normal (15-20),2022
2022-07-21,16523.55,16624.15,16485.85,16609.8,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.06,0.61,-0.23,0.52,0.84,1,16.82,Normal (15-20),2022
2022-07-22,16661.25,16752.25,16611.0,16714.3,Bullish,Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.06,0.55,-0.3,0.32,0.85,0,16.86,Normal (15-20),2022
2022-07-25,16662.55,16704.95,16564.5,16610.05,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.06,0.25,-0.59,-0.32,0.84,0,16.86,Normal (15-20),2022
2022-07-27,16475.35,16652.55,16439.7,16642.75,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.06,1.08,-0.22,1.02,1.29,0,16.86,Normal (15-20),2022
2022-07-28,16774.85,16943.6,16748.3,16922.05,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.14,1.01,-0.16,0.88,1.16,1,18.13,Normal (15-20),2022
2022-07-29,17079.5,17172.2,17018.35,17157.95,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.07,0.54,-0.36,0.46,0.9,0,17.01,Normal (15-20),2022
2022-08-01,17243.2,17355.65,17156.3,17332.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.07,0.65,-0.5,0.52,1.16,0,17.01,Normal (15-20),2022
2022-08-02,17310.15,17389.7,17217.4,17294.85,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.07,0.46,-0.54,-0.09,1.0,0,17.01,Normal (15-20),2022
2022-08-03,17349.25,17406.4,17226.0,17392.9,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.07,0.33,-0.71,0.25,1.04,0,17.01,Normal (15-20),2022
2022-08-04,17463.1,17489.25,17161.8,17364.0,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.16,0.15,-1.73,-0.57,1.88,1,18.45,Normal (15-20),2022
2022-08-05,17423.65,17474.1,17349.6,17389.05,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.21,0.29,-0.42,-0.2,0.71,0,19.26,Normal (15-20),2022
2022-08-08,17401.5,17548.7,17361.0,17527.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.21,0.85,-0.23,0.73,1.08,0,19.26,Normal (15-20),2022
2022-08-10,17566.1,17566.1,17443.55,17523.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.21,0.0,-0.7,-0.24,0.7,0,19.26,Normal (15-20),2022
2022-08-11,17711.65,17716.65,17632.35,17638.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.23,0.03,-0.45,-0.41,0.48,1,19.59,Normal (15-20),2022
2022-08-12,17659.65,17724.25,17598.15,17698.65,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.37,-0.35,0.22,0.71,0,18.36,Normal (15-20),2022
2022-08-16,17797.2,17838.75,17764.6,17828.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.23,-0.18,0.17,0.42,0,18.36,Normal (15-20),2022
2022-08-17,17868.15,17965.4,17834.6,17930.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.54,-0.19,0.35,0.73,0,18.36,Normal (15-20),2022
2022-08-18,17898.65,17967.55,17852.5,17964.45,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.11,0.38,-0.26,0.37,0.64,1,17.68,Normal (15-20),2022
2022-08-19,17966.55,17989.15,17711.15,17726.95,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.09,0.13,-1.42,-1.33,1.55,0,17.35,Normal (15-20),2022
2022-08-22,17682.9,17687.55,17468.1,17494.35,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.09,0.03,-1.21,-1.07,1.24,0,17.35,Normal (15-20),2022
2022-08-23,17357.35,17624.5,17346.95,17623.35,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.09,1.54,-0.06,1.53,1.6,0,17.35,Normal (15-20),2022
2022-08-24,17525.45,17622.15,17499.9,17607.55,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.09,0.55,-0.15,0.47,0.7,0,17.35,Normal (15-20),2022
2022-08-25,17679.0,17726.4,17488.6,17508.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.16,0.27,-1.08,-0.97,1.35,1,18.43,Normal (15-20),2022
2022-08-26,17619.3,17685.2,17520.15,17582.9,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.23,0.37,-0.56,-0.21,0.94,0,19.57,Normal (15-20),2022
2022-08-29,17188.65,17379.6,17168.25,17339.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.23,1.11,-0.12,0.88,1.23,0,19.57,Normal (15-20),2022
2022-08-30,17414.95,17776.85,17409.7,17744.2,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.23,2.08,-0.03,1.89,2.11,0,19.57,Normal (15-20),2022
2022-09-01,17485.7,17695.5,17469.0,17563.25,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.18,1.2,-0.1,0.44,1.3,1,18.7,Normal (15-20),2022
2022-09-02,17598.4,17643.0,17477.1,17527.85,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.25,0.25,-0.69,-0.4,0.94,0,19.87,Normal (15-20),2022
2022-09-05,17546.45,17682.95,17546.45,17653.9,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.25,0.78,0.0,0.61,0.78,0,19.87,Normal (15-20),2022
2022-09-06,17695.7,17764.0,17587.95,17651.6,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.25,0.39,-0.61,-0.25,0.99,0,19.87,Normal (15-20),2022
2022-09-07,17519.4,17650.7,17519.4,17629.5,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.25,0.75,0.0,0.63,0.75,0,19.87,Normal (15-20),2022
2022-09-08,17748.15,17806.95,17692.9,17800.1,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.22,0.33,-0.31,0.29,0.64,1,19.37,Normal (15-20),2022
2022-09-09,17923.35,17925.3,17786.15,17829.3,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.15,0.01,-0.77,-0.52,0.78,0,18.31,Normal (15-20),2022
2022-09-12,17890.85,17980.2,17890.85,17931.6,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.15,0.5,0.0,0.23,0.5,0,18.31,Normal (15-20),2022
2022-09-13,18044.45,18087.95,18016.05,18066.5,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.15,0.24,-0.16,0.12,0.4,0,18.31,Normal (15-20),2022
2022-09-14,17771.15,18090.65,17771.15,18000.65,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.15,1.8,0.0,1.29,1.8,0,18.31,Normal (15-20),2022
2022-09-15,18046.35,18095.4,17861.95,17872.3,Strong Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.15,0.27,-1.02,-0.96,1.29,1,18.28,Normal (15-20),2022
2022-09-16,17796.8,17815.8,17498.7,17550.1,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.16,0.11,-1.68,-1.39,1.78,0,18.39,Normal (15-20),2022
2022-09-19,17540.65,17665.95,17431.0,17631.85,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.16,0.71,-0.63,0.52,1.34,0,18.39,Normal (15-20),2022
2022-09-20,17770.4,17918.45,17761.95,17791.25,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.16,0.83,-0.05,0.12,0.88,0,18.39,Normal (15-20),2022
2022-09-21,17766.35,17838.7,17663.7,17715.9,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.16,0.41,-0.58,-0.28,0.99,0,18.39,Normal (15-20),2022
2022-09-22,17609.65,17722.65,17532.7,17635.95,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.22,0.64,-0.44,0.15,1.08,1,19.33,Normal (15-20),2022
2022-09-23,17593.85,17640.45,17293.0,17332.25,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.19,0.26,-1.71,-1.49,1.97,0,18.82,Normal (15-20),2022
2022-09-26,17156.3,17195.75,16979.1,17027.85,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.19,0.23,-1.03,-0.75,1.26,0,18.82,Normal (15-20),2022
2022-09-27,17110.9,17175.6,16943.3,17043.45,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.19,0.38,-0.98,-0.39,1.36,0,18.82,Normal (15-20),2022
2022-09-28,16870.55,17037.55,16820.9,16826.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.19,0.99,-0.29,-0.26,1.28,0,18.82,Normal (15-20),2022
2022-09-29,16993.6,17025.85,16788.95,16842.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.39,0.19,-1.2,-0.89,1.39,1,22.1,Elevated (20-30),2022
2022-09-30,16798.05,17186.8,16748.7,17107.2,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.34,2.31,-0.29,1.84,2.61,0,21.3,Elevated (20-30),2022
2022-10-03,17102.1,17113.15,16855.6,16876.0,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.34,0.06,-1.44,-1.32,1.51,0,21.3,Elevated (20-30),2022
2022-10-04,17147.45,17284.45,17126.85,17277.45,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.34,0.8,-0.12,0.76,0.92,0,21.3,Elevated (20-30),2022
2022-10-06,17379.25,17428.3,17317.0,17317.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.23,0.28,-0.36,-0.36,0.64,1,19.57,Normal (15-20),2022
2022-10-07,17287.2,17336.95,17217.5,17316.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.22,0.29,-0.4,0.17,0.69,0,19.32,Normal (15-20),2022
2022-10-10,17094.35,17279.9,17065.8,17252.45,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.22,1.09,-0.17,0.92,1.25,0,19.32,Normal (15-20),2022
2022-10-11,17256.05,17256.05,16950.65,16964.15,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.22,0.0,-1.77,-1.69,1.77,0,19.32,Normal (15-20),2022
2022-10-12,17025.55,17141.65,16960.5,17129.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.22,0.68,-0.38,0.61,1.06,0,19.32,Normal (15-20),2022
2022-10-13,17087.35,17111.0,16957.65,17017.8,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.27,0.14,-0.76,-0.41,0.9,1,20.18,Elevated (20-30),2022
2022-10-14,17322.3,17347.65,17170.1,17200.35,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.28,0.15,-0.88,-0.7,1.02,0,20.29,Elevated (20-30),2022
